"name","year","team","league","goose_eggs","broken_eggs","mehs","league_average_gpct","ppf","replacement_gpct","gwar","key_retro"
"Juan Perez",2012.00,"MIL","NL",0.00,1.00,2.00,0.74,104.00,0.70,-0.36,"perej001"
"Jonny Venters",2012.00,"ATL","NL",18.00,5.00,4.00,0.74,101.00,0.71,0.85,"ventj001"
"Matt Lindstrom",2012.00,"ARI","NL",2.00,0.00,0.00,0.73,106.00,0.70,0.30,"lindm001"
"Patrick Corbin",2012.00,"ARI","NL",1.00,0.00,1.00,0.73,106.00,0.70,0.15,"corbp001"
"Joe Savery",2012.00,"PHI","NL",0.00,1.00,2.00,0.74,101.00,0.71,-0.36,"savej001"
"Robert Carson",2012.00,"NYN","NL",0.00,0.00,2.00,0.75,97.00,0.71,,"carsr001"
"Cristhian Martinez",2012.00,"ATL","NL",2.00,4.00,0.00,0.74,101.00,0.71,-1.17,"martc005"
"Alfredo Simon",2012.00,"CIN","NL",4.00,2.00,0.00,0.73,107.00,0.70,-0.11,"simoa001"
"Kyle McClellan",2012.00,"SLN","NL",3.00,1.00,0.00,0.75,97.00,0.71,0.06,"mcclk001"
"Zach Putnam",2012.00,"COL","NL",0.00,0.00,0.00,0.71,121.00,0.68,,"putnz001"
"Julio Teheran",2012.00,"ATL","NL",0.00,0.00,0.00,0.74,101.00,0.71,,"tehej001"
"Jake Diekman",2012.00,"PHI","NL",4.00,3.00,1.00,0.74,101.00,0.71,-0.50,"diekj001"
"Chris Leroux",2012.00,"PIT","NL",2.00,0.00,0.00,0.75,94.00,0.72,0.29,"leroc001"
"Jonathan Papelbon",2012.00,"PHI","NL",34.00,8.00,1.00,0.74,101.00,0.71,2.14,"papej001"
"Tyler Thornburg",2012.00,"MIL","NL",0.00,0.00,0.00,0.74,104.00,0.70,,"thort001"
"Kyle Kendrick",2012.00,"PHI","NL",4.00,2.00,2.00,0.74,101.00,0.71,-0.13,"kendk001"
"Javier Lopez",2012.00,"SFN","NL",11.00,3.00,13.00,0.76,88.00,0.72,0.40,"lopej002"
"Tyson Brummett",2012.00,"PHI","NL",0.00,0.00,0.00,0.74,101.00,0.71,,"brumt001"
"Rafael Dolis",2012.00,"CHN","NL",9.00,5.00,2.00,0.74,99.00,0.71,-0.51,"dolir001"
"Michael Stutes",2012.00,"PHI","NL",0.00,0.00,1.00,0.74,101.00,0.71,,"stutm001"
"Alex White",2012.00,"COL","NL",0.00,0.00,0.00,0.71,121.00,0.68,,"whita001"
"Sam Freeman",2012.00,"SLN","NL",1.00,2.00,3.00,0.75,97.00,0.71,-0.59,"frees001"
"Jeremy Affeldt",2012.00,"SFN","NL",20.00,3.00,11.00,0.76,88.00,0.72,1.67,"affej001"
"Javy Guerra",2012.00,"LAN","NL",11.00,7.00,2.00,0.75,96.00,0.71,-1.00,"guerj002"
"Josh Outman",2012.00,"COL","NL",0.00,1.00,1.00,0.71,121.00,0.68,-0.35,"outmj001"
"Paco Rodriguez",2012.00,"LAN","NL",0.00,1.00,0.00,0.75,96.00,0.71,-0.37,"rodrp001"
"Elvin Ramirez",2012.00,"NYN","NL",1.00,1.00,2.00,0.75,97.00,0.71,-0.22,"ramie005"
"Miles Mikolas",2012.00,"SDN","NL",3.00,0.00,0.00,0.75,92.00,0.72,0.43,"mikom001"
"Jose Veras",2012.00,"MIL","NL",14.00,4.00,3.00,0.74,104.00,0.70,0.66,"veraj001"
"Sergio Romo",2012.00,"SFN","NL",26.00,4.00,10.00,0.76,88.00,0.72,2.14,"romos001"
"Doug Slaten",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"slatd001"
"Sam LeCure",2012.00,"CIN","NL",10.00,2.00,4.00,0.73,107.00,0.70,0.81,"lecus001"
"Hisanori Takahashi",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"takah001"
"Mike Ekstrom",2012.00,"COL","NL",0.00,0.00,0.00,0.71,121.00,0.68,,"ekstm001"
"Shawn Tolleson",2012.00,"LAN","NL",2.00,2.00,1.00,0.75,96.00,0.71,-0.45,"tolls002"
"James McDonald",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"mcdoj004"
"Joe Martinez",2012.00,"ARI","NL",0.00,0.00,0.00,0.73,106.00,0.70,,"martj004"
"D.J. Carrasco",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"carrd001"
"Marc Rzepczynski",2012.00,"SLN","NL",14.00,7.00,7.00,0.75,97.00,0.71,-0.54,"rzepm001"
"Joe Kelly",2012.00,"SLN","NL",6.00,2.00,0.00,0.75,97.00,0.71,0.13,"kellj001"
"Brian Fuentes",2012.00,"SLN","NL",0.00,0.00,1.00,0.75,97.00,0.71,,"fuenb001"
"Jean Machi",2012.00,"SFN","NL",0.00,0.00,1.00,0.76,88.00,0.72,,"machj002"
"Evan Meek",2012.00,"PIT","NL",1.00,0.00,0.00,0.75,94.00,0.72,0.14,"meeke001"
"Michael Bowden",2012.00,"CHN","NL",1.00,0.00,1.00,0.74,99.00,0.71,0.14,"bowdm001"
"Justin Hampson",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"hampj001"
"Tim Dillard",2012.00,"MIL","NL",2.00,2.00,0.00,0.74,104.00,0.70,-0.43,"dillt001"
"Justin Wilson",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"wilsj004"
"Ramon Ramirez",2012.00,"NYN","NL",5.00,5.00,2.00,0.75,97.00,0.71,-1.12,"ramir003"
"Miguel Socolovich",2012.00,"CHN","NL",0.00,0.00,0.00,0.74,99.00,0.71,,"socom001"
"Alberto Cabrera",2012.00,"CHN","NL",1.00,0.00,1.00,0.74,99.00,0.71,0.14,"cabra003"
"Jim Henderson",2012.00,"MIL","NL",10.00,6.00,1.00,0.74,104.00,0.70,-0.68,"hendj001"
"Kyle McPherson",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"mcphk001"
"Trevor Rosenthal",2012.00,"SLN","NL",2.00,1.00,1.00,0.75,97.00,0.71,-0.07,"roset001"
"Joe Thatcher",2012.00,"SDN","NL",5.00,5.00,8.00,0.75,92.00,0.72,-1.16,"thatj001"
"Alex Hinshaw",2012.00,"SDN","NL",0.00,1.00,0.00,0.75,92.00,0.72,-0.37,"hinsa001"
"Dan Jennings",2012.00,"MIA","NL",1.00,0.00,0.00,0.74,100.00,0.71,0.14,"jennd003"
"Randall Delgado",2012.00,"ATL","NL",0.00,0.00,0.00,0.74,101.00,0.71,,"delgr001"
"Casey Coleman",2012.00,"CHN","NL",0.00,2.00,0.00,0.74,99.00,0.71,-0.74,"colec001"
"Josh Edgin",2012.00,"NYN","NL",1.00,2.00,5.00,0.75,97.00,0.71,-0.59,"edgij001"
"Randy Wells",2012.00,"CHN","NL",0.00,0.00,1.00,0.74,99.00,0.71,,"wellr001"
"Rob Scahill",2012.00,"COL","NL",0.00,0.00,1.00,0.71,121.00,0.68,,"scahr001"
"B.J. Rosenberg",2012.00,"PHI","NL",3.00,2.00,0.00,0.74,101.00,0.71,-0.28,"roseb003"
"Ryan Mattheus",2012.00,"WAS","NL",15.00,7.00,4.00,0.74,101.00,0.71,-0.33,"mattr001"
"Christian Garcia",2012.00,"WAS","NL",1.00,0.00,2.00,0.74,101.00,0.71,0.15,"garcc002"
"Tommy Layne",2012.00,"SDN","NL",4.00,1.00,5.00,0.75,92.00,0.72,0.19,"laynt001"
"Brad Boxberger",2012.00,"SDN","NL",1.00,0.00,0.00,0.75,92.00,0.72,0.14,"boxbb001"
"Sandy Rosario",2012.00,"MIA","NL",0.00,0.00,0.00,0.74,100.00,0.71,,"rosas001"
"Guillermo Mota",2012.00,"SFN","NL",1.00,0.00,1.00,0.76,88.00,0.72,0.14,"motag001"
"Wandy Rodriguez",2012.00,"PIT","NL",1.00,0.00,0.00,0.75,94.00,0.72,0.14,"rodrw002"
"Bill Bray",2012.00,"CIN","NL",1.00,0.00,1.00,0.73,107.00,0.70,0.15,"brayb001"
"Sam Demel",2012.00,"ARI","NL",0.00,1.00,0.00,0.73,106.00,0.70,-0.36,"demes001"
"Miguel Batista",2012.00,"NYN","NL",1.00,1.00,1.00,0.75,97.00,0.71,-0.22,"batim001"
"Eric O'Flaherty",2012.00,"ATL","NL",23.00,3.00,3.00,0.74,101.00,0.71,2.34,"oflae001"
"Paul Maholm",2012.00,"CHN","NL",0.00,0.00,0.00,0.74,99.00,0.71,,"mahop002"
"Wade Miley",2012.00,"ARI","NL",1.00,0.00,0.00,0.73,106.00,0.70,0.15,"milew001"
"Frank Francisco",2012.00,"NYN","NL",17.00,4.00,2.00,0.75,97.00,0.71,1.01,"franf001"
"Brad Bergesen",2012.00,"ARI","NL",2.00,2.00,0.00,0.73,106.00,0.70,-0.42,"bergb002"
"Mike Zagurski",2012.00,"ARI","NL",2.00,0.00,2.00,0.73,106.00,0.70,0.30,"zagum001"
"Eric Hacker",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"hacke001"
"Jeff Karstens",2012.00,"PIT","NL",1.00,0.00,0.00,0.75,94.00,0.72,0.14,"karsj001"
"Dan Runzler",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"runzd001"
"Eric Stults",2012.00,"SDN","NL",0.00,0.00,0.00,0.75,92.00,0.72,,"stule002"
"Drew Storen",2012.00,"WAS","NL",11.00,2.00,1.00,0.74,101.00,0.71,0.91,"stord001"
"Peter Moylan",2012.00,"ATL","NL",1.00,0.00,1.00,0.74,101.00,0.71,0.15,"moylp001"
"Jamey Wright",2012.00,"LAN","NL",10.00,3.00,1.00,0.75,96.00,0.71,0.34,"wrigj001"
"Jared Hughes",2012.00,"PIT","NL",15.00,2.00,1.00,0.75,94.00,0.72,1.42,"hughj001"
"Steve Cishek",2012.00,"MIA","NL",26.00,3.00,7.00,0.74,100.00,0.71,2.77,"cishs001"
"Mike McClendon",2012.00,"MIL","NL",0.00,0.00,0.00,0.74,104.00,0.70,,"mcclm001"
"Huston Street",2012.00,"SDN","NL",20.00,1.00,3.00,0.75,92.00,0.72,2.49,"streh001"
"Jon Rauch",2012.00,"NYN","NL",11.00,8.00,5.00,0.75,97.00,0.71,-1.36,"raucj001"
"Brad Brach",2012.00,"SDN","NL",12.00,6.00,2.00,0.75,92.00,0.72,-0.53,"bracb001"
"Sean Marshall",2012.00,"CIN","NL",20.00,8.00,11.00,0.73,107.00,0.70,0.16,"marss002"
"Josh Wall",2012.00,"LAN","NL",1.00,0.00,0.00,0.75,96.00,0.71,0.14,"wallj002"
"Jose Contreras",2012.00,"PHI","NL",3.00,1.00,1.00,0.74,101.00,0.71,0.08,"contj002"
"Takashi Saito",2012.00,"ARI","NL",2.00,1.00,0.00,0.73,106.00,0.70,-0.05,"saitt001"
"Jairo Asencio",2012.00,"CHN","NL",0.00,0.00,1.00,0.74,99.00,0.71,,"valdl001"
"Brian Wilson",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"wilsb001"
"Matt Guerrier",2012.00,"LAN","NL",6.00,4.00,0.00,0.75,96.00,0.71,-0.61,"guerm001"
"Cory Burns",2012.00,"SDN","NL",0.00,1.00,0.00,0.75,92.00,0.72,-0.37,"burnc001"
"R.A. Dickey",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"dickr001"
"Jeremy Guthrie",2012.00,"COL","NL",1.00,0.00,0.00,0.71,121.00,0.68,0.16,"guthj001"
"Brad Lidge",2012.00,"WAS","NL",4.00,3.00,0.00,0.74,101.00,0.71,-0.50,"lidgb001"
"Rick VandenHurk",2012.00,"PIT","NL",0.00,1.00,0.00,0.75,94.00,0.72,-0.37,"vandr001"
"Kerry Wood",2012.00,"CHN","NL",2.00,3.00,0.00,0.74,99.00,0.71,-0.81,"woodk002"
"Kris Medlen",2012.00,"ATL","NL",11.00,0.00,3.00,0.74,101.00,0.71,1.65,"medlk001"
"Joe Mather",2012.00,"CHN","NL",0.00,0.00,0.00,0.74,99.00,0.71,,"mathj002"
"Steve Edlefsen",2012.00,"SFN","NL",0.00,1.00,0.00,0.76,88.00,0.72,-0.37,"edles001"
"Jonathan Albaladejo",2012.00,"ARI","NL",0.00,0.00,0.00,0.73,106.00,0.70,,"albaj001"
"Anthony Bass",2012.00,"SDN","NL",2.00,1.00,0.00,0.75,92.00,0.72,-0.08,"bassa001"
"Joel Hanrahan",2012.00,"PIT","NL",29.00,5.00,1.00,0.75,94.00,0.72,2.33,"hanrj001"
"Micah Owings",2012.00,"SDN","NL",1.00,1.00,0.00,0.75,92.00,0.72,-0.23,"owinm001"
"Matt Belisle",2012.00,"COL","NL",34.00,14.00,3.00,0.71,121.00,0.68,0.62,"belim001"
"Phillippe Aumont",2012.00,"PHI","NL",5.00,2.00,0.00,0.74,101.00,0.71,0.01,"aumop001"
"George Kontos",2012.00,"SFN","NL",1.00,1.00,0.00,0.76,88.00,0.72,-0.23,"kontg001"
"David Hernandez",2012.00,"ARI","NL",26.00,8.00,1.00,0.73,106.00,0.70,1.06,"hernd002"
"Craig Kimbrel",2012.00,"ATL","NL",36.00,4.00,2.00,0.74,101.00,0.71,3.92,"kimbc001"
"Michael Schwimer",2012.00,"PHI","NL",8.00,3.00,1.00,0.74,101.00,0.71,0.09,"schwm002"
"Sean Burnett",2012.00,"WAS","NL",18.00,5.00,7.00,0.74,101.00,0.71,0.85,"burns001"
"John Axford",2012.00,"MIL","NL",29.00,13.00,2.00,0.74,104.00,0.70,-0.36,"axfoj001"
"Chris Schwinden",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"schwc001"
"Carlos Zambrano",2012.00,"MIA","NL",1.00,1.00,3.00,0.74,100.00,0.71,-0.22,"zambc001"
"Fernando Salas",2012.00,"SLN","NL",13.00,6.00,2.00,0.75,97.00,0.71,-0.32,"salaf001"
"Josh Roenicke",2012.00,"COL","NL",5.00,0.00,2.00,0.71,121.00,0.68,0.82,"roenj001"
"Jenrry Mejia",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"mejij001"
"Barret Browning",2012.00,"SLN","NL",1.00,3.00,2.00,0.75,97.00,0.71,-0.97,"browb004"
"Esmil Rogers",2012.00,"COL","NL",2.00,2.00,0.00,0.71,121.00,0.68,-0.38,"rogee002"
"Scott Elbert",2012.00,"LAN","NL",2.00,3.00,3.00,0.75,96.00,0.71,-0.82,"elbes001"
"Aroldis Chapman",2012.00,"CIN","NL",41.00,5.00,3.00,0.73,107.00,0.70,4.50,"chapa001"
"Jack Egbert",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"egbej001"
"Heath Bell",2012.00,"MIA","NL",25.00,9.00,3.00,0.74,100.00,0.71,0.40,"bellh001"
"Collin McHugh",2012.00,"NYN","NL",0.00,1.00,0.00,0.75,97.00,0.71,-0.37,"mchuc001"
"Craig Breslow",2012.00,"ARI","NL",6.00,0.00,1.00,0.73,106.00,0.70,0.92,"bresc001"
"Shelby Miller",2012.00,"SLN","NL",1.00,0.00,0.00,0.75,97.00,0.71,0.14,"mills001"
"Dan Otero",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"oterd001"
"Brad Ziegler",2012.00,"ARI","NL",16.00,5.00,1.00,0.73,106.00,0.70,0.62,"ziegb001"
"Chris Resop",2012.00,"PIT","NL",7.00,4.00,4.00,0.75,94.00,0.72,-0.48,"resoc001"
"Antonio Bastardo",2012.00,"PHI","NL",19.00,8.00,6.00,0.74,101.00,0.71,-0.10,"basta001"
"Carlos Marmol",2012.00,"CHN","NL",16.00,5.00,0.00,0.74,99.00,0.71,0.52,"marmc001"
"Bryan Shaw",2012.00,"ARI","NL",8.00,4.00,2.00,0.73,106.00,0.70,-0.23,"shawb001"
"Nick Vincent",2012.00,"SDN","NL",2.00,1.00,0.00,0.75,92.00,0.72,-0.08,"vincn001"
"Chuckie Fick",2012.00,"SLN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"fickc001"
"Brian Sanches",2012.00,"PHI","NL",2.00,1.00,0.00,0.74,101.00,0.71,-0.06,"sancb001"
"Miguel Batista",2012.00,"ATL","NL",0.00,0.00,0.00,0.74,101.00,0.71,,"batim001"
"Kenley Jansen",2012.00,"LAN","NL",32.00,8.00,3.00,0.75,96.00,0.71,1.70,"jansk001"
"Jonathan Broxton",2012.00,"CIN","NL",13.00,4.00,0.00,0.73,107.00,0.70,0.54,"broxj001"
"Tony Watson",2012.00,"PIT","NL",12.00,1.00,6.00,0.75,94.00,0.72,1.36,"watst001"
"Michael Gonzalez",2012.00,"WAS","NL",6.00,1.00,5.00,0.74,101.00,0.71,0.53,"gonzm001"
"Matt Palmer",2012.00,"SDN","NL",0.00,0.00,0.00,0.75,92.00,0.72,,"palmm001"
"J.J. Hoover",2012.00,"CIN","NL",5.00,1.00,0.00,0.73,107.00,0.70,0.40,"hoovj002"
"Mike Fiers",2012.00,"MIL","NL",0.00,0.00,0.00,0.74,104.00,0.70,,"fierm001"
"Brad Lincoln",2012.00,"PIT","NL",7.00,0.00,0.00,0.75,94.00,0.72,1.01,"lincb001"
"J.C. Romero",2012.00,"SLN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"romej001"
"Randy Choate",2012.00,"MIA","NL",9.00,3.00,11.00,0.74,100.00,0.71,0.23,"choar001"
"Travis Blackley",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"blact001"
"A.J. Ramos",2012.00,"MIA","NL",1.00,1.00,1.00,0.74,100.00,0.71,-0.22,"ramoa001"
"Ross Detwiler",2012.00,"WAS","NL",1.00,1.00,1.00,0.74,101.00,0.71,-0.21,"detwr001"
"Matt Albers",2012.00,"ARI","NL",0.00,0.00,2.00,0.73,106.00,0.70,,"albem001"
"Jose Arredondo",2012.00,"CIN","NL",7.00,4.00,7.00,0.73,107.00,0.70,-0.38,"arrej001"
"Jason Motte",2012.00,"SLN","NL",33.00,8.00,3.00,0.75,97.00,0.71,1.87,"mottj001"
"Justin De Fratus",2012.00,"PHI","NL",0.00,0.00,2.00,0.74,101.00,0.71,,"defrj001"
"Scott Maine",2012.00,"CHN","NL",0.00,1.00,0.00,0.74,99.00,0.71,-0.37,"mains001"
"Edward Mujica",2012.00,"MIA","NL",16.00,5.00,2.00,0.74,100.00,0.71,0.53,"mujie001"
"Tim Byrdak",2012.00,"NYN","NL",7.00,6.00,4.00,0.75,97.00,0.71,-1.20,"byrdt001"
"Josh Lindblom",2012.00,"LAN","NL",17.00,3.00,2.00,0.75,96.00,0.71,1.37,"lindj004"
"Josh Collmenter",2012.00,"ARI","NL",2.00,1.00,0.00,0.73,106.00,0.70,-0.05,"collj001"
"Garrett Olson",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"olsog003"
"Todd Coffey",2012.00,"LAN","NL",1.00,0.00,2.00,0.75,96.00,0.71,0.14,"cofft001"
"Eduardo Sanchez",2012.00,"SLN","NL",1.00,4.00,2.00,0.75,97.00,0.71,-1.34,"sance001"
"Rex Brothers",2012.00,"COL","NL",20.00,9.00,8.00,0.71,121.00,0.68,0.09,"brotr001"
"Craig Stammen",2012.00,"WAS","NL",21.00,2.00,2.00,0.74,101.00,0.71,2.41,"stamc001"
"Rubby de la Rosa",2012.00,"LAN","NL",0.00,0.00,0.00,0.75,96.00,0.71,,"delar003"
"Chad Gaudin",2012.00,"MIA","NL",7.00,2.00,0.00,0.74,100.00,0.71,0.30,"gaudc001"
"Ryan Perry",2012.00,"WAS","NL",1.00,0.00,0.00,0.74,101.00,0.71,0.15,"perrr001"
"Justin Germano",2012.00,"CHN","NL",0.00,1.00,0.00,0.74,99.00,0.71,-0.37,"germj001"
"Brandon Dickson",2012.00,"SLN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"dickb001"
"Jaye Chapman",2012.00,"CHN","NL",3.00,1.00,0.00,0.74,99.00,0.71,0.07,"chapj001"
"Pedro Beato",2012.00,"NYN","NL",0.00,2.00,1.00,0.75,97.00,0.71,-0.74,"beatp001"
"Brandon Kintzler",2012.00,"MIL","NL",2.00,0.00,0.00,0.74,104.00,0.70,0.30,"kintb001"
"Chad Durbin",2012.00,"ATL","NL",7.00,4.00,2.00,0.74,101.00,0.71,-0.42,"durbc001"
"John Ely",2012.00,"LAN","NL",1.00,2.00,0.00,0.75,96.00,0.71,-0.60,"ely-j001"
"Pedro Villarreal",2012.00,"CIN","NL",0.00,0.00,0.00,0.73,107.00,0.70,,"villp001"
"Dale Thayer",2012.00,"SDN","NL",20.00,4.00,3.00,0.75,92.00,0.72,1.36,"thayd001"
"Bobby Parnell",2012.00,"NYN","NL",23.00,7.00,5.00,0.75,97.00,0.71,0.77,"parnb001"
"Jeremy Horst",2012.00,"PHI","NL",4.00,0.00,2.00,0.74,101.00,0.71,0.60,"horsj001"
"Rodrigo Lopez",2012.00,"CHN","NL",0.00,0.00,0.00,0.74,99.00,0.71,,"loper001"
"Jeff Beliveau",2012.00,"CHN","NL",1.00,0.00,0.00,0.74,99.00,0.71,0.14,"belij001"
"Tom Koehler",2012.00,"MIA","NL",0.00,0.00,0.00,0.74,100.00,0.71,,"koeht001"
"Kameron Loe",2012.00,"MIL","NL",12.00,6.00,1.00,0.74,104.00,0.70,-0.37,"loe-k001"
"Shane Loux",2012.00,"SFN","NL",0.00,0.00,0.00,0.76,88.00,0.72,,"louxs001"
"Shawn Camp",2012.00,"CHN","NL",17.00,7.00,3.00,0.74,99.00,0.71,-0.07,"camps002"
"Randy Wolf",2012.00,"MIL","NL",0.00,0.00,0.00,0.74,104.00,0.70,,"wolfr001"
"Mitchell Boggs",2012.00,"SLN","NL",30.00,4.00,8.00,0.75,97.00,0.71,2.92,"boggm001"
"Jair Jurrjens",2012.00,"ATL","NL",0.00,0.00,0.00,0.74,101.00,0.71,,"jurrj001"
"Ross Ohlendorf",2012.00,"SDN","NL",0.00,0.00,0.00,0.75,92.00,0.72,,"ohler001"
"Edgmer Escalona",2012.00,"COL","NL",3.00,1.00,1.00,0.71,121.00,0.68,0.13,"escae001"
"Luke Gregerson",2012.00,"SDN","NL",30.00,4.00,6.00,0.75,92.00,0.72,2.80,"gregl001"
"Tony Cingrani",2012.00,"CIN","NL",0.00,0.00,1.00,0.73,107.00,0.70,,"cingt001"
"Wade LeBlanc",2012.00,"MIA","NL",1.00,1.00,1.00,0.74,100.00,0.71,-0.22,"leblw001"
"Daniel McCutchen",2012.00,"PIT","NL",0.00,1.00,0.00,0.75,94.00,0.72,-0.37,"mccud001"
"Livan Hernandez",2012.00,"ATL","NL",2.00,0.00,0.00,0.74,101.00,0.71,0.30,"hernl003"
"James Russell",2012.00,"CHN","NL",12.00,5.00,7.00,0.74,99.00,0.71,-0.07,"russj003"
"Randy Choate",2012.00,"LAN","NL",2.00,1.00,4.00,0.75,96.00,0.71,-0.08,"choar001"
"Manny Acosta",2012.00,"NYN","NL",4.00,3.00,2.00,0.75,97.00,0.71,-0.52,"acosm001"
"Joe Blanton",2012.00,"PHI","NL",0.00,1.00,0.00,0.74,101.00,0.71,-0.36,"blanj001"
"Jason Grilli",2012.00,"PIT","NL",26.00,11.00,1.00,0.75,94.00,0.72,-0.35,"grilj001"
"Jeremy Hefner",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"hefnj001"
"Rob Johnson",2012.00,"NYN","NL",0.00,0.00,0.00,0.75,97.00,0.71,,"johnr009"
"Lance Lynn",2012.00,"SLN","NL",2.00,2.00,1.00,0.75,97.00,0.71,-0.45,"lynnl001"
"Manny Parra",2012.00,"MIL","NL",12.00,3.00,3.00,0.74,104.00,0.70,0.72,"parrm001"
"Brad Penny",2012.00,"SFN","NL",3.00,1.00,1.00,0.76,88.00,0.72,0.04,"pennb002"
"Luis Avilan",2012.00,"ATL","NL",4.00,0.00,0.00,0.74,101.00,0.71,0.60,"avill001"
"Vinnie Chulk",2012.00,"MIL","NL",2.00,0.00,0.00,0.74,104.00,0.70,0.30,"chulv001"
"Tyler Clippard",2012.00,"WAS","NL",29.00,11.00,4.00,0.74,101.00,0.71,0.28,"clipt001"
"Josh Stinson",2012.00,"MIL","NL",0.00,0.00,0.00,0.74,104.00,0.70,,"stinj001"
"Raul Valdes",2012.00,"PHI","NL",3.00,1.00,1.00,0.74,101.00,0.71,0.08,"valdr002"
"Maikel Cleto",2012.00,"SLN","NL",1.00,0.00,0.00,0.75,97.00,0.71,0.14,"cletm001"
"Bryan Morris",2012.00,"PIT","NL",0.00,0.00,0.00,0.75,94.00,0.72,,"morrb002"
"Guillermo Moscoso",2012.00,"COL","NL",1.00,1.00,1.00,0.71,121.00,0.68,-0.19,"moscg001"
"Nate Jones",2013.00,"CHA","AL",26.00,8.00,7.00,0.74,107.00,0.71,0.91,"jonen001"
"Cole DeVries",2013.00,"MIN","AL",0.00,0.00,0.00,0.75,101.00,0.72,,"devrc001"
"Drew Smyly",2013.00,"DET","AL",12.00,6.00,4.00,0.75,105.00,0.71,-0.45,"smyld001"
"Brayan Villarreal",2013.00,"DET","AL",0.00,2.00,2.00,0.75,105.00,0.71,-0.74,"villb002"
"Kyle Farnsworth",2013.00,"TBA","AL",5.00,1.00,6.00,0.76,95.00,0.72,0.32,"farnk001"
"Luis Perez",2013.00,"TOR","AL",0.00,1.00,0.00,0.75,102.00,0.71,-0.37,"perel001"
"Brian Duensing",2013.00,"MIN","AL",7.00,4.00,10.00,0.75,101.00,0.72,-0.48,"duenb001"
"Chad Jenkins",2013.00,"TOR","AL",0.00,0.00,0.00,0.75,102.00,0.71,,"jenkc001"
"Jorge De Leon",2013.00,"HOU","AL",1.00,1.00,1.00,0.75,101.00,0.72,-0.23,"delej002"
"Jair Jurrjens",2013.00,"BAL","AL",0.00,0.00,0.00,0.75,105.00,0.71,,"jurrj001"
"Michael Roth",2013.00,"ANA","AL",0.00,0.00,1.00,0.76,94.00,0.73,,"rothm001"
"Dallas Keuchel",2013.00,"HOU","AL",5.00,2.00,2.00,0.75,101.00,0.72,-0.02,"keucd001"
"Felix Doubront",2013.00,"BOS","AL",0.00,0.00,0.00,0.75,102.00,0.71,,"doubf001"
"Thad Weber",2013.00,"TOR","AL",0.00,1.00,0.00,0.75,102.00,0.71,-0.37,"webet001"
"Jared Burton",2013.00,"MIN","AL",23.00,12.00,2.00,0.75,101.00,0.72,-1.16,"burtj001"
"Chris Dwyer",2013.00,"KCA","AL",0.00,0.00,0.00,0.75,103.00,0.71,,"dwyec001"
"Aaron Crow",2013.00,"KCA","AL",23.00,10.00,6.00,0.75,103.00,0.71,-0.36,"crowa001"
"Pedro Beato",2013.00,"BOS","AL",1.00,1.00,0.00,0.75,102.00,0.71,-0.22,"beatp001"
"Jake Petricka",2013.00,"CHA","AL",2.00,2.00,0.00,0.74,107.00,0.71,-0.44,"petrj001"
"Brayan Villarreal",2013.00,"BOS","AL",0.00,0.00,1.00,0.75,102.00,0.71,,"villb002"
"Derek Lowe",2013.00,"TEX","AL",0.00,0.00,1.00,0.75,103.00,0.71,,"lowed001"
"Neil Wagner",2013.00,"TOR","AL",7.00,2.00,1.00,0.75,102.00,0.71,0.27,"wagnn001"
"Neftali Feliz",2013.00,"TEX","AL",0.00,0.00,1.00,0.75,103.00,0.71,,"felin001"
"Edgar Gonzalez",2013.00,"TOR","AL",0.00,0.00,0.00,0.75,102.00,0.71,,"gonze001"
"Kameron Loe",2013.00,"SEA","AL",1.00,1.00,0.00,0.76,92.00,0.73,-0.24,"loe-k001"
"Joel Hanrahan",2013.00,"BOS","AL",2.00,2.00,1.00,0.75,102.00,0.71,-0.45,"hanrj001"
"Steve Delabar",2013.00,"TOR","AL",20.00,8.00,3.00,0.75,102.00,0.71,-0.08,"delas001"
